Description,Views,Likes,Comments,Shares,Bookmarks,Post URL,Post Date
Just another day in the life activity ✨ #olympicvillage #skeletonsport #floro #mystiquero #supersuit ,44100,5904,186,35,67,https://www.tiktok.com/@mystiquero/video/7602414545100967182,2/2/2026 15:31
I got your six 💜 #floro #mystiquero #USA #racesuit #friend ,8476,720,23,3,19,https://www.tiktok.com/@mystiquero/video/7602061040867708215,2/1/2026 16:39
Trying on my Olympic Race Suit 🥹 #floro #mystiquero #USA #racesuit #gotime ,9753,890,37,8,14,https://www.tiktok.com/@mystiquero/video/7602046795853745421,2/1/2026 15:44
Cadfael and I are hype about getting kitted out tomorrow!  #floro #mystiquero #cadfaelthearmadillo #TeamUSA #kittedout ,4988,236,19,5,3,https://www.tiktok.com/@mystiquero/video/7600941704794869006,1/29/2026 16:15
"What does it feel like for other women to be dominating in a man’s sport or field?  I think it’s so awesome for women to be strong as well  [girl sport, gym girl, girls who lift, women’s Olympics]",7041,365,14,11,9,https://www.tiktok.com/@mystiquero/video/7600856775239208247,1/29/2026 10:46
A millennial athlete trying to stay in operational condition  #floro #skeletonsport #skeletonathlete #nighttimeroutine #nightimeritual ,4631,215,17,1,1,https://www.tiktok.com/@mystiquero/video/7599817899171269919,1/26/2026 15:34
It’s finally that time  #skeleton #wintersport #girlswholift #sport,4347,344,10,11,19,https://www.tiktok.com/@mystiquero/video/7599762903075441950,1/26/2026 12:01
"Who is ready to watch the 2026 Winter Olympics? And let me know what are you most excited to see this year from all the athletes Winter Olympics, Milan, 2026 Olympics, skeleton racer",4395,221,8,8,3,https://www.tiktok.com/@mystiquero/video/7599440265794899231,1/25/2026 15:09
I’m trying my best but- have you seen my lines?!!! #floro #skeletonathlete #skeletonsport #mystiquero #athlete ,2798,45,2,1,0,https://www.tiktok.com/@mystiquero/video/7599062024550649143,1/24/2026 14:41
"Keep it moving, the switch up is crazy 🤭 #floro #dreamchaser #cheersquad #skeletonsport #skeletonathlete ",3990,358,17,20,7,https://www.tiktok.com/@mystiquero/video/7597933457699884343,1/21/2026 13:42
#floro #mystiquero #olympian #milanocortina #2026 ,3249,215,13,1,2,https://www.tiktok.com/@mystiquero/photo/7597544425723628814,1/20/2026 0:00
Got a nice ring to it! #floro #mystiquero #olympian #milanocortina #2026 ,3378,135,6,1,2,https://www.tiktok.com/@mystiquero/photo/7597185980147191054,1/19/2026 0:00
"Over the course of 20 years, you will be tried and tested, pushed to your limits and shown grace, experience insane highs and fall in the trenches. But you will persevere and keep fighting for your dream. Because in 20years, you will finally get to call yourself an Olympian.  Thank you for still believing, still fighting and still loving the fight enough to keep going. I’m proud of you girl 😉 James 1:12 #floro #mystiquero #olympian #skeletonathlete #2026olympics",2597,123,3,1,1,https://www.tiktok.com/@mystiquero/photo/7597183970714914062,1/19/2026 0:00
Hey @tiktok am I qualified yet for verification 😁 #floro #mystiquero #verification #statusupdate #fyp ,2409,81,5,0,1,https://www.tiktok.com/@mystiquero/video/7596970594696973581,1/18/2026 23:25
Woof! 😣 #clusterpacking #anxiety #sendhelp ,1767,40,2,1,1,https://www.tiktok.com/@mystiquero/video/7596831182889815309,1/18/2026 14:24
I’ve got ammunition ready 🔥  #mindyourbusiness #keepitpushing #keepmynameoityourmouth ,1686,41,1,1,0,https://www.tiktok.com/@mystiquero/video/7596718666763259191,1/18/2026 7:08
@Momentous keeping me alive while training!  #creatine #livemomentous #demandbetter #mystiquero #floro ,1413,36,2,1,2,https://www.tiktok.com/@mystiquero/video/7596119044013427982,1/16/2026 16:21
Random sharing… enjoy 😂 #unfiltered #randomthoughts ,1058,8,2,1,2,https://www.tiktok.com/@mystiquero/video/7596033026212072718,1/16/2026 10:47
I still would challenge a mf to an Agni Kai though 🔥 🔥  #livingforthelord #madea #healing #mentalhealth ,1155,42,1,0,0,https://www.tiktok.com/@mystiquero/video/7595975836302429454,1/16/2026 7:05
Gopher did not get enough screen time!  #floro #winniethepooh #lookalike #nostalgia ,1164,26,3,0,1,https://www.tiktok.com/@mystiquero/photo/7595704199870942478,1/15/2026 0:00
"I know you’re scared, tired, hurting and frustrated. But don’t give up- do it for little you 💜 #womenempowerment #womensupportingwomen #inspo #keepdreaming #keepsupporting ",1758,89,7,2,1,https://www.tiktok.com/@mystiquero/video/7594806941579283726,1/13/2026 3:29
Be kind. So many athletes have dedicated years in hopes of making their dreams a reality.  To put themselves out there like that takes a lot of guts and determination.  #dreamchaser #olympichopefuls #olympicyear #grace #bekind ,1166,32,3,1,0,https://www.tiktok.com/@mystiquero/video/7595556211299241230,1/15/2026 3:57
My Tanka Bear 🐾  @TatankatheBeagle  #tatankathebeagle #dogmom #furrbaby ,932,14,0,1,0,https://www.tiktok.com/@mystiquero/video/7595549668189261069,1/15/2026 3:31
From watching him slide in training to him sled dogging for my Olympic Year! ✨ Matt Antoine✨ #mattantoine #headcoach #bronzemedalist #olympian ,1706,63,2,1,1,https://www.tiktok.com/@mystiquero/video/7595142825637891383,1/14/2026 1:13
Same time next year St Moritz? 😅 #floro #mystiquero #stmoritz #skeletonsport ,1261,22,1,4,0,https://www.tiktok.com/@mystiquero/video/7594806737643916599,1/13/2026 3:29
We love you Ms Houston!  #whitneyhouston #didntknowmyownstrength #2026 ,777,28,1,1,0,https://www.tiktok.com/@mystiquero/video/7594937993891253518,1/13/2026 11:58
"Begging for applicants then emailing “sorry, you’re not accepted “ is crazy  #grantapplication #floro #athlete #grantfunding ",770,27,2,0,1,https://www.tiktok.com/@mystiquero/video/7594778987289709838,1/13/2026 1:41
#duet with @TerryKaye  luv you bye 💜 #nevergiveup #floro #mentalhealth #saddays ,684,40,0,2,1,https://www.tiktok.com/@mystiquero/video/7594778280536902967,1/13/2026 1:38
We miss you Mr Dave 😭 #viking #vahalla #biggestfan ,670,11,1,0,0,https://www.tiktok.com/@mystiquero/video/7594634560160288013,1/12/2026 16:20
"I know God has bigger plans, but these “sports advocates” really out here cat fishing athletes and wasting our time.  #athlete #catfish #irate #keepmovingforward ",644,13,1,0,0,https://www.tiktok.com/@mystiquero/photo/7594625342904618254,1/12/2026 0:00
Take up space Speak up Be confident Don’t try to fit in  #floro #dedicationovermotivation #2026 #youryear ,638,10,0,1,0,https://www.tiktok.com/@mystiquero/photo/7594613751979035918,1/12/2026 0:00
"The job isn’t done, the work isn’t finished- we keep moving forward!  #floro #bignick #skeletonsport #skeletonathlete #dreamchaser ",1056,79,5,3,4,https://www.tiktok.com/@mystiquero/video/7594608731946568973,1/12/2026 14:40
"Choose your friends wisely, I protect mine! 🔥 #protectdan #barefootonice #dreamchaser #olympicseason ",883,22,1,2,0,https://www.tiktok.com/@mystiquero/video/7594606084199828791,1/12/2026 14:30
I miss you big guy 🕊️ #bignick #siblinglove #bigbrother #imissyou ,1920,87,5,1,4,https://www.tiktok.com/@mystiquero/photo/7593046928275852558,1/8/2026 0:00
Just another day of training 😱 #floro #skeletonsport #usaskeleton #olympicseason ,2185,25,3,2,0,https://www.tiktok.com/@mystiquero/video/7591969274042862862,1/5/2026 11:58
🖤🖤🖤 #floro #blackfit #gymwear ,994,29,0,1,0,https://www.tiktok.com/@mystiquero/video/7591584570731023671,1/4/2026 11:05
What are you up to? (No shade /shame) supporting my fellow Generation Y through a new year! #millennial #geny #support ,1443,52,7,0,0,https://www.tiktok.com/@mystiquero/photo/7591504449441500430,1/4/2026 0:00
"Rough start to the first half of Olympic Season. Some of my bobsled teammates pulled me aside to have a “chat” or express some concerns.  These are the people I love having in my circle, having accountability checks. They saw me unfocused, and drowning and reached out with a metaphorical *slap* to snap out of it.  Fight. Fight for your dreams. #floro #usaskeleton #winterolympics #accountability #grit ",5190,60,1,1,1,https://www.tiktok.com/@mystiquero/photo/7591276915227512077,1/3/2026 0:00
Slim Thicc 🍑 #floro #gymgirl #legday ,1617,91,5,1,1,https://www.tiktok.com/@mystiquero/video/7591274457600183565,1/3/2026 15:01
Let go and let God. #usaskeleton #floro #mystiquero #onamission #dreamchaser ,992,40,2,1,0,https://www.tiktok.com/@mystiquero/photo/7591120554959129869,1/3/2026 0:00
"If you see me laid out, there’s a 90% chance I’m de-stimulating myself. The other 10%… I passed out 😂 #floro #floortime #overstimulated ",1030,49,0,2,0,https://www.tiktok.com/@mystiquero/photo/7590907072083004685,1/2/2026 0:00
✨ Dreamchaser ✨ #floro #mystiquero #dreamchaser #skeletonsport #futureolympian ,857,44,2,1,0,https://www.tiktok.com/@mystiquero/video/7590484189242346765,1/1/2026 11:55
Speed is our friend 😁 #floro #skeletonsport #winterolympics #futureolympian #speeddemon ,774,35,2,2,0,https://www.tiktok.com/@mystiquero/video/7590449138278370573,1/1/2026 9:39
Strong girlie ✨ #floro #strongwomen #upperbody #gymgirl #CapCut ,835,56,8,2,0,https://www.tiktok.com/@mystiquero/video/7590419198208167223,1/1/2026 7:43
"The year of 2025 brought on so many opportunities to learn, grow and chase/achieve dreams. Excited for 2026!  #accomplishment #cake #2025 #proudofmyself #floro ",764,82,8,1,1,https://www.tiktok.com/@mystiquero/video/7590327451696319799,1/1/2026 1:47
"""It ain't about how hard you hit. It's about how hard you can get hit and keep moving forward."" — Sylvester Stallone Burn the boats 🔥  #floro #olympicyear #burntheboats #movingforward #6888 ",767,4,0,1,0,https://www.tiktok.com/@mystiquero/video/7590309987046526222,1/1/2026 0:39
"I might have undiagnosed something, but eventually everything gets done 😅 #scatterbrain #overstimulation #goldfishbrain #multitasking ",1654,37,0,1,0,https://www.tiktok.com/@mystiquero/video/7590142707658476813,12/31/2025 13:50
Parents just don’t be acting right!  #eldestdaughter #raisingmyparents #comedy #foolishness ,825,63,4,2,3,https://www.tiktok.com/@mystiquero/video/7590108273211133198,12/31/2025 11:36
God answers our prayers 😂 #floro #prayertime #athlete #petty ,565,23,0,1,0,https://www.tiktok.com/@mystiquero/video/7590088219933412621,12/31/2025 10:18
Get back up cause the next round is coming at you fast!  #floro #winterolympics #futureolympian #skeletonsport #mystiquero ,2263,52,1,4,2,https://www.tiktok.com/@mystiquero/photo/7589787882605251895,12/30/2025 0:00
"In 2026, we’re taking care of our mental health 🧠 #mentalhealth #therapy #mentalhealthawareness ",674,53,0,1,0,https://www.tiktok.com/@mystiquero/video/7589777331909086478,12/30/2025 14:12
Out here making HERstory!  #floro #skeletonsport #futureolympian #winterolympics #mystiquero ,81500,2391,29,131,93,https://www.tiktok.com/@mystiquero/video/7589715110306827534,12/30/2025 10:10
Sigulda grabbed me by the scruff and YEET ☄️  #floro #futureolympian #skeleton #winterolympics #mystiquero ,579,12,1,1,0,https://www.tiktok.com/@mystiquero/video/7589687850824731959,12/30/2025 8:25
#2025recap so much has happened! #floro #2025 #thanksforthememories ,552,33,0,0,0,https://www.tiktok.com/@mystiquero/video/7589406902359035150,12/29/2025 14:14
Learning to not be timid about my accomplishments. Knowing I did not do this alone. I have my teammate in the trenches with me. And I have a God who sees me through it all.  #floro #2025 #accomplishments #mystiquero ,599,22,2,2,1,https://www.tiktok.com/@mystiquero/photo/7587920689236086071,12/25/2025 0:00
This is why I give myself cushion time 😂 #runninglate #gymtok #alonetime #introvert ,844,108,1,7,2,https://www.tiktok.com/@mystiquero/video/7587920183642115383,12/25/2025 14:05
I miss my momma but we’re out here chasing dreams 🇮🇹  #floro #holidayseason #alonetime #introvert ,617,49,1,1,0,https://www.tiktok.com/@mystiquero/video/7587872555961224461,12/25/2025 11:00
I’m running late to the gym but these songs from middle/high school got me vibing!  #nelly #throwbacksongs #vibing #runninglate #music ,642,31,1,1,1,https://www.tiktok.com/@mystiquero/video/7587868872494140685,12/25/2025 10:46
#stitch with @Asya Jasmire  lighting his ass up 🔥🔥🔥  #dadyissues #squareup #eldestdaughter #atlab,247,6,3,3,0,https://www.tiktok.com/@mystiquero/video/7587743362497711373,12/25/2025 2:39
Just tryna stay alive 😅 #sigulda #skeletonsport #floro #crash ,1269,143,2,4,1,https://www.tiktok.com/@mystiquero/video/7587159438868401463,12/23/2025 12:53
✨ Inner peace ✨ #floro #olympicseason #dreamchaser ,345,6,1,0,0,https://www.tiktok.com/@mystiquero/video/7586799043867692302,12/22/2025 13:35
Lessons learned ❄️  #floro #olympicseason #failure #dreamchaser ,333,9,0,2,1,https://www.tiktok.com/@mystiquero/video/7586596767328734477,12/22/2025 0:30
When going headfirst at 70mph+ with no brakes.. you have to learn how to let go 🕊️  #heasfirst #floro #thywillbedone #godfirst ,456,17,1,0,0,https://www.tiktok.com/@mystiquero/video/7585965281277775118,12/20/2025 7:39
Happy to be at my third “home track” 🇳🇴  #floro #heasfirst #skeletonsport #olympicseason #lillehammer1994 ,374,16,1,0,0,https://www.tiktok.com/@mystiquero/video/7585888104993656078,12/20/2025 2:40
@Isaiah Ro living lavish with his h2o #travel #olympicseason #siblingsbelike #comedy ,770,52,3,2,1,https://www.tiktok.com/@mystiquero/video/7584909946999917837,12/17/2025 11:24
Santa’s biggest elf 🎄  @Isaiah Ro  #christmas #tistheseason #burgerking ,320,6,0,3,0,https://www.tiktok.com/@mystiquero/video/7584908440405855502,12/17/2025 11:18
Bro had one job 🥴 #floro #worldcup #sigulda #olympicyear ,166,4,1,0,0,https://www.tiktok.com/@mystiquero/video/7584898228873628942,12/17/2025 10:38
"Currently, I’ve been at a loss. Everything feels like too much but also not enough. Overwhelmed… I’ve found myself “planning” and trying to strategize about the future and how to make it better later… But I’m living in the now… I’m here.  I may not have everything I want or think I need but I’m here, I’m where I wanted to be last year and the years prior.  I’ve been fighting for control and trying to “make it happen” but I can’t.  This week finally broke me down, I cried (twice) and felt defeated, hopeless. In that despair I came across a song on my relief playlist “Thy Will”. This hit. I realized this is all bigger than me and more than what petty desires I have. In the grand scheme of everything, all my hyper fixations means nothing. A point of surrender and leaving the weight behind- the instant relief and first genuine smile in a long time.  When we win we praise him, when we lose we praise him.  How can I be anything but grateful ❤️ #blessed #godisgood #livingmydream #innerpeace ",261,13,6,1,0,https://www.tiktok.com/@mystiquero/photo/7582698201363336461,12/11/2025 0:00
Hangin with the bro  #lillehammer ,775,26,0,0,0,https://www.tiktok.com/@mystiquero/video/7580486013173189943,12/5/2025 13:17
Team Nexus is back on the ice ❄️  @Dan Barefoot @Isaiah Ro  #teamnexusice #floro #barefootonice #skeletonsport #worldcup ,532,23,3,2,1,https://www.tiktok.com/@mystiquero/video/7578970113341181198,12/1/2025 11:14
Just getting my bearings 😅 #floro #skeletonsoort #olympicseason #bonnetbandit #barney ,1175,85,1,0,2,https://www.tiktok.com/@mystiquero/video/7577536779662740749,11/27/2025 14:32
No World Cup # 2? BET! I see your cancellation and raise you #unonomercy  #floro #worldcup #uno #competitive ,472,15,0,0,0,https://www.tiktok.com/@mystiquero/video/7577142645114424631,11/26/2025 13:03
Our “Mark” is better than yours 😉 We rockin with “Mark”  @Dan Barefoot @Isaiah Ro  #africanamerican #rockingwithmark #comedy  ,1456,100,1,4,0,https://www.tiktok.com/@mystiquero/video/7576411947676028173,11/24/2025 13:47
First runs down the newly renovated Igls track 🥴 #floro #skeletonsport #skeletonathlete #headfirst #nobrakes ,631,33,1,2,0,https://www.tiktok.com/@mystiquero/video/7576028723883822391,11/23/2025 13:00
"""Purpose is the essential element of you. It is the reason you are on the planet at this particular time in history""- Chadwick Boseman #floro #iammyancestorswildestdreams #herstory #olympicseason #CapCut ",412,15,2,1,0,https://www.tiktok.com/@mystiquero/video/7574912932694215950,11/20/2025 12:50
Olympic season is here and I’ve got some new friends I’m bringing with me on the ice ❄️ @Arrow McLaren 🏁 #neverstopracing #arrowmclaren #dallara #indycar #olympicseason ,938,40,1,1,2,https://www.tiktok.com/@mystiquero/video/7574886328853187853,11/20/2025 11:07
“power doesn't need to roar; a panther moves without sound”- unknown  #olympicseason #helmetart #ibsf #floro #mystiquero ,293,5,2,1,0,https://www.tiktok.com/@mystiquero/video/7574883301526179086,11/20/2025 10:55
Rush Hour x Siblings (pt1)  @Isaiah Ro  #rushhour #siblings #jackiechan #christucker ,696,57,4,3,1,https://www.tiktok.com/@mystiquero/video/7572603747273149751,11/14/2025 7:30
Redo  #glorilla #blooper ,551,13,0,0,0,https://www.tiktok.com/@mystiquero/video/7569346980103687479,11/5/2025 12:52
Ask me if IGAF ✌🏽 #peaceofmind #harrassment #narcissist #deuces #mentalhealth ,689,24,2,0,0,https://www.tiktok.com/@mystiquero/video/7568625674399862030,11/3/2025 14:13
@Team USA got us competitive with rec games 🎯  #boywehadatimelastnight #teamusa #wintersports #rechall ,533,7,1,1,0,https://www.tiktok.com/@mystiquero/video/7568577525857684749,11/3/2025 11:06
I guess we can wait a few more days 🙄 #clockit #floro #mystiquero #skeletonsport #skeletonathlete ,773,62,3,0,0,https://www.tiktok.com/@mystiquero/video/7566969674886417677,10/30/2025 4:06
"100 days out, it’s a date 😉 @Team USA  #OneForAll #floro #teamusa #skeletonsport #skeletonathlete ",1427,96,8,10,4,https://www.tiktok.com/@mystiquero/video/7566059029194149175,10/27/2025 17:13
Off to the next destination ✈️  #floro #travellife #athlete #skeletonsport #skeletonathlete ,529,8,0,0,0,https://www.tiktok.com/@mystiquero/video/7565606190923779342,10/26/2025 11:55
Lil me would be so proud 💜 #floro #mystiquero #skeletonsport #skeletonathlete #childhooddream ,472,18,0,1,0,https://www.tiktok.com/@mystiquero/video/7564868538759007501,10/24/2025 12:13
Some slight modifications!  #floro #skeletonsport #skeletonathlete #milanocortina2026 #olympicseason ,1948,40,1,0,0,https://www.tiktok.com/@mystiquero/photo/7564819810471759118,10/24/2025 0:00
When the math ain’t mathing and everybody is just as confused as you 🤔 #floro #skeletonsport #skeletonathlete #milanocortina2026 #olympicseason ,501,19,0,2,0,https://www.tiktok.com/@mystiquero/video/7564801098599451959,10/24/2025 7:51
@Gloria Boyd got us vibing trackside  📍 Lillehammer @Isaiah Ro  #floro #milanocortina2026 #olympicseason #skeletonsport #siblings ,494,15,1,2,1,https://www.tiktok.com/@mystiquero/video/7564388441094393143,10/23/2025 5:10
Paperwork to compete at the Olympics 🇮🇹 #floro #milanocortina2026 #olympicseason #paperwork ,518,16,0,1,0,https://www.tiktok.com/@mystiquero/video/7564269562565348663,10/22/2025 21:29
Thank you 🙏🏽 #floro #skeletonsport #skeletonathlete ,490,11,3,0,0,https://www.tiktok.com/@mystiquero/video/7564129679360199991,10/22/2025 12:26
"As an Olympic Hopeful, I have to stay within compliance of a number of categories that would affect my eligibility (even if I officially made a team, not completing these items would affect my ability to compete).   #floro #skeletonsport #milanocortina2026 #olympicseason #teamusa ",491,11,0,1,0,https://www.tiktok.com/@mystiquero/video/7564127295422647607,10/22/2025 12:17
Protecting my peace and building my team ✨ #floro #skeletonsport #skeletonathlete #norway #family ,416,16,0,0,0,https://www.tiktok.com/@mystiquero/video/7564081378195672375,10/22/2025 9:18
Big little brother to the rescue @Isaiah Ro  #floro #pickmeup #norway #travel #lilbro ,223,6,0,2,0,https://www.tiktok.com/@mystiquero/video/7563809512944127245,10/21/2025 15:43
"❌ No coach ❌ No team  🤷🏽‍♀️ Just the two of us  My way may be unorthodox, but trust the process 😉 #floro #skeletonsport #skeletonathlete #lillehammer #trackwalk ",441,23,1,2,0,https://www.tiktok.com/@mystiquero/video/7563729809466035470,10/21/2025 10:34
$50 for a 1 minute ride? Crazy. $50 for 1 minute of data collection? Invaluable! #skeletonathlete #skeletonsport #floro #training #olympicyear ,400,22,2,1,1,https://www.tiktok.com/@mystiquero/video/7563425505685376269,10/20/2025 14:53
Millennial vs Gen Z 💥 #generations #genz #millennial #90skid ,7535,225,5,7,10,https://www.tiktok.com/@mystiquero/video/7563391806315023629,10/20/2025 12:43
Just another day at work 🛷  @Isaiah Ro  #floro #skeletonsport #skeletonathlete #lillehammer #olympicseason ,2152,42,1,2,0,https://www.tiktok.com/@mystiquero/video/7563363672131636493,10/20/2025 10:53
2/11 made it across the pond!  #international #traveltiktok #norway #rokids #floro ,214,14,1,1,1,https://www.tiktok.com/@mystiquero/video/7563333170335157517,10/20/2025 8:55
When you have to represent the United States… #teamusa #skeletonsport #skeletonathlete #olympicseason #floro ,646,67,0,3,1,https://www.tiktok.com/@mystiquero/video/7563327831233629495,10/20/2025 8:34
Summer marketing campaign for the team @BTS USA Sliding @projectpushtogoldfund   #slidingsports #olympicseason #marketing #sponsors ,456,8,0,2,1,https://www.tiktok.com/@mystiquero/video/7563043534144589111,10/19/2025 14:11
Disregard the knife 🔪  #cookingwithflo #mystiquero #cooking ,506,39,2,1,0,https://www.tiktok.com/@mystiquero/video/7563038884347530510,10/19/2025 13:53
#thatsmyname ,441,20,1,0,0,https://www.tiktok.com/@mystiquero/photo/7562977486556990733,10/19/2025 0:00
Summer time- grinding to prep for the season @projectpushtogoldfund  🇺🇸  #pptgf #skeletonsport #skeletonathlete #nonprofit #equipment ,448,46,0,1,0,https://www.tiktok.com/@mystiquero/video/7562975394790477069,10/19/2025 9:47
🕰️ Professional athlete  ♾️ Clumsy #summertraining #athlete #clumsy #workout ,1299,23,0,1,0,https://www.tiktok.com/@mystiquero/video/7562802871436102967,10/18/2025 22:37
✅ college degree  ✅ work experience ✅ versatile in different environments …  🔄 Olympian #floro #skeletonsport #olympichopeful #professionalathlete #olympicyear ,520,21,0,0,0,https://www.tiktok.com/@mystiquero/video/7562625705360542990,10/18/2025 11:10
"<Points if you can name the cosplay 😉> Summer of training, while not ideal mentally, I am much stronger and entering the season on two balanced legs 😁 #floro #skeletonsport #mentalhealth #summertraining ",411,18,0,0,0,https://www.tiktok.com/@mystiquero/video/7562586456422747405,10/18/2025 8:37
Oh boy 😳 #titanic #drama ,428,18,2,0,0,https://www.tiktok.com/@mystiquero/video/7562426882830896439,10/17/2025 22:18
"I’ve been fighting for this dream since I was a kid. The past 8 years I’ve been surrounded by insecurity, toxic behavior and attempted sabotage. I know this is the last round of 💩 but we will be fostering a healthier team culture moving forward. But to the problematics… we TWEAKING NOW #cardib #tweaking #enoughisenough ",463,9,0,1,0,https://www.tiktok.com/@mystiquero/video/7562299884963908919,10/17/2025 14:05
"Not gonna lie, shocked, shook and taken aback @NCAA 🤩 #floro #ncaa #collegeathlete #olympiansmadehere ",390,8,0,1,0,https://www.tiktok.com/@mystiquero/video/7562294409014856973,10/17/2025 13:44
"After decades of exclusion and later limitations from major events, women have entered and dominated the sliding sports. Challenging speed and balancing finesse, just as ice queens should 😉 @Team USA  #floro #femaleathlete #skeletonsport #skeletonathlete #womensports ",15000,101,2,1,8,https://www.tiktok.com/@mystiquero/photo/7562204140185619767,10/17/2025 0:00
Count down begins 🤣 This end of year review is about to be something else 💀 #mentalhealth #boundaries #timetogo ,451,10,0,0,0,https://www.tiktok.com/@mystiquero/video/7561907342904691981,10/16/2025 12:42
Olympic year here we come!  #floro #skeletonsport #skeletonathlete #olympicspirit #olympicsport ,407,6,0,1,0,https://www.tiktok.com/@mystiquero/video/7561905534681500983,10/16/2025 12:35
I’m good right where I’m sitting!  #introvert #bookworm #comfortable #stayinghome ,498,10,0,3,0,https://www.tiktok.com/@mystiquero/video/7560414880528944398,10/12/2025 12:11
Y’all remember#bigbang ?  #kpop #gdragon #taeyang #top ,399,11,1,0,0,https://www.tiktok.com/@mystiquero/video/7560413572224847159,10/12/2025 12:05
Purple for the purple queen @LewisEmpire6  #purple #whatcolorpresley ,518,11,0,1,0,https://www.tiktok.com/@mystiquero/photo/7560400504904371469,10/12/2025 0:00
Does this count as tactile therapy?  #seriesoftraumaticevents #tactiletherapy #healing #mentalhealth ,446,18,0,0,1,https://www.tiktok.com/@mystiquero/video/7560077880093429005,10/11/2025 14:23
"Part time damsel in distress, full time strong woman 💪🏽 #floro #teenagedirtbag #gymgirlgirls #girlswholift #legday ",423,13,0,1,0,https://www.tiktok.com/@mystiquero/video/7559723580926315790,10/10/2025 15:28
Replying to @Lila Brown neck training with the one and only @TopSpin360  #necktraining #topspin360 #floro #skeletonathlete #olympicyear ,615,56,1,0,0,https://www.tiktok.com/@mystiquero/video/7554175803404209463,9/25/2025 16:40
Yikes!  #clapback #donttryme ,589,10,0,0,0,https://www.tiktok.com/@mystiquero/video/7553822392452271415,9/24/2025 17:48
Oops my bad 🤭 #trend #fyp #comedy ,600,15,1,2,0,https://www.tiktok.com/@mystiquero/video/7553822182200167735,9/24/2025 17:48
Akaza got us all confused and emotionally wrecked 😭 #demonslayer #akaza #justiceforrengoku #akazademonslayer #akazabackstory ,1988,76,12,1,3,https://www.tiktok.com/@mystiquero/video/7553818606472105229,9/24/2025 17:34
The animal 🐾 #oitnb #inmate #floro #summertraining ,459,23,0,1,1,https://www.tiktok.com/@mystiquero/video/7553050078815014199,9/22/2025 15:51
Topspin 360 got my back (neck) Minding my business till I leave the continent ✌️ #floro #skeletonsport #neckstrengthening #olympicyear #summertraining ,348,25,4,2,3,https://www.tiktok.com/@mystiquero/video/7552948069969546551,9/22/2025 9:16
Step 1: The roster has been named and the team posted ✅ Step 2: get off the continent…🔄 #bobsled #drama #olympicyear #sprinting ,1064,68,2,0,2,https://www.tiktok.com/@mystiquero/video/7552743378211884301,9/21/2025 20:01
"The grind continues, rain or shine, broke or loaded.  This Summer proved that compromise (here) will never work. The system doesn’t support anyone much less those who misplace trust. And that’s what I did. I trusted people because we wanted to build a stronger “Team”.  The past two months have been a mental gymnastics of genuine despair and helplessness. But unfortunately, I’m not alone. A number of other athletes have been experiencing similar feelings but no one is listening… Oh, and it’s Olympic year 💔 #floro #olympicyear #skeletonsport #athlete #selffunded ",1116,34,0,1,0,https://www.tiktok.com/@mystiquero/video/7552547185154411790,9/21/2025 7:20
There’s bout to be some furniture moving up in here! 🍿 #bobsled #drama #popcorn #olympicyear ,3103,24,0,1,0,https://www.tiktok.com/@mystiquero/video/7552403888595389751,9/20/2025 22:04
Need help prepping for Olympic Year!  #cncmachining #cncmachine #machinst #fabrication #fabricator ,303,14,0,1,1,https://www.tiktok.com/@mystiquero/video/7550795566507199757,9/16/2025 14:03
"Most Team USA athletes are self funded.  Balancing cost of living, debt (student loans and/or credit cards) along with participation in sport. Most seasons funding is heavily dependent on our creativity- I started a nonprofit… trying to create a pathway for athletes to have less of a struggle to pursue their dreams ✨ If you’d like to support USA bobsled and skeleton athletes check out @projectpushtogoldfund  #floro #mystiquero #lockedin #mulan #projectpushtogoldfund ",597,23,0,3,0,https://www.tiktok.com/@mystiquero/video/7543487088914664759,8/27/2025 21:22
#mulan #disneyprincess #lockedin #stopcrying #grind ,835,79,1,2,3,https://www.tiktok.com/@mystiquero/video/7543052510907354381,8/26/2025 17:16
"Losing 560lbs worth of toxicity feels so good! Don’t let anyone steal your joy, pursue your dreams!! #dreamchaser #olympichopeful #floro #findyourjoy ",684,72,2,2,1,https://www.tiktok.com/@mystiquero/video/7542737730690764087,8/25/2025 20:54
The Olympics is less than 6 months away and the budget is non-existent 💀 #mystiquero #floro #olympicseason #skeletonsport #selffunded ,1152,86,0,1,0,https://www.tiktok.com/@mystiquero/video/7542698753531170103,8/25/2025 18:23
"I was mad for a while, but pity was the word suggested. Feel pity that these people have to try to hard to disrupt your success in the hopes they can have a fraction for themselves.   #smh #floro #mystiquero #petty #meangirls ",1023,30,0,0,0,https://www.tiktok.com/@mystiquero/video/7542629340278738231,8/25/2025 13:54
This is growth 😂😅 #highschool #maturity #breakup ,2187,48,1,0,2,https://www.tiktok.com/@mystiquero/video/7542624348931116301,8/25/2025 13:34
"Respectfully, do not bother me for the next 5-7 business days. #follicularphase #menstralcycle #hormonefluctuation #periodrage ",490,19,1,0,1,https://www.tiktok.com/@mystiquero/video/7542609773594676493,8/25/2025 12:38
#nickiminaj from middle school 💕 #barbz4life #barbz #nickiminajsounds #lipsync ,432,33,2,1,2,https://www.tiktok.com/@mystiquero/video/7542605923353775373,8/25/2025 12:23
